,Unnamed: 0,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
564,64,🏛️(っ◔◡◔)っLibertad🏛️,2021-04-17 10:58:29+00:00,1383374298098716674,"@populares @IdiazAyuso Corrupción de Estado, no sólo de partidos, no sólo de gobierno, porque todos los partidos son corruptos por pertenecer al Estado
#YoNoVoto4M https://t.co/114Wg7uzy7","[23, 163]",['Twitter for Android'],0,0,478,753,8015,"[{'text': 'YoNoVoto4M', 'indices': [152, 163]}]",[],Partido Popular,mención
565,65,Yeray 🌴🌞 I C ✊💜🔻🇮🇨,2021-04-17 10:58:21+00:00,1383374264422715395,"@Fccccc84245649 @alfonso_ussia @LolaAvilaMarto1 @guardiacivil @Maria2Gamez Acercan etarras por que la ley los deja o qué pasa no tienen derecho a estar cerca de sus familiares. Y quien más presos a liberado y acercado al país Vasco es el pp. Y quien más indultos a dado a policías y gc con sentencia en firme por torturas es el pp, psoe.Quien os masacra.","[75, 354]",['Twitter for Android'],0,0,1132,1745,55441,[],[],Partido Popular,mención
566,66,Lute Cruz,2021-04-17 10:58:20+00:00,1383374259821584393,"@populares @IdiazAyuso Pero ha estudiao algo, o es como casado","[23, 62]",['Twitter for iPhone'],0,0,0,25,1992,[],[],Partido Popular,mención
567,67,PP Lanzarote,2021-04-17 10:58:05+00:00,1383374196848218112,@abeltran_ana : España necesita soluciones y proyectos ilusionantes como el del @populares #CongresoPPLanzarote @AustraliaPP @AstridPerezBat https://t.co/vwFhd3WZXL,"[0, 140]",['Twitter for iPhone'],1,1,1867,1594,26905,"[{'text': 'CongresoPPLanzarote', 'indices': [91, 111]}]",[],Partido Popular,mención
568,68,Txandrío C-137,2021-04-17 10:58:04+00:00,1383374195308957696,"@populares @IdiazAyuso Madrid, encabezando todas las listas de números de contagios, saturación de UCIs , muertes, muertes en residencias...

Unos lo llaman libertad, otros, dejar morir a la población.","[23, 201]",['Twitter for Android'],0,0,109,290,11258,[],[],Partido Popular,mención
569,69,alejandro vig 🇪🇸,2021-04-17 10:58:03+00:00,1383374188392501249,"“la Xunta reclama al Gobierno central un endurecimiento de las condenas por los asaltos de pisos y casas”

la xunta no está en manos de los mismos @populares q gobernaron españa con mayoría absoluta?

gobernar es prevenir y cortar los problemas desde un ppio o es dejarlos crecer? https://t.co/87LYSxaWlN","[0, 280]",['Twitter for iPhone'],0,0,4816,5272,18634,[],"[{'url': 'https://t.co/87LYSxaWlN', 'expanded_url': 'https://twitter.com/farodevigo/status/1383348264162889730', 'display_url': 'twitter.com/farodevigo/sta…', 'indices': [281, 304]}]",Partido Popular,mención
570,70,Salome,2021-04-17 10:57:48+00:00,1383374125511577604,"@abeltran_ana @populares Holaaaaa!!! Conoces el Estatuto de Autonomía de 1979???? Sabes que la competencia de prisiones ya viene allí recogida???
Y te recuerdo, que de momento es AZNAR, el presidente que más presos acercó a Euskadi, y que les llamaba MLNV, Movimiento Liberación Nacional Vasco.","[25, 294]",['Twitter for iPhone'],0,0,200,381,3553,[],[],Partido Popular,mención
571,71,Adrián de Monforte,2021-04-17 10:57:43+00:00,1383374106423300103,@PPLanzarot @AustraliaPP @abeltran_ana @pablocasado_ @ppdecanarias @jacobo_medina @populares Mucha suerte @PPLanzarot,"[93, 117]",['Twitter for Android'],0,0,3124,5001,178045,[],[],Partido Popular,mención
572,72,David,2021-04-17 10:57:37+00:00,1383374079294545926,"@Holmes_Beatriz @Ikeriribarren_ @eajpnv @SeFutbol @iurkullu @populares @pablocasado_ @TeoGarciaEgea @Aglezterol @PPBizkaia @RaquelGlezDiez @carlosdavidgf @bea_fanjul @karlocantu @aritz_jauregui El Athletic es parte propietaria de San Mamés, por lo que podemos decir que San Mamés nos pertenece y es nuestra casa. Y también debe informarse usted que eo Athletic cedió los terrenos del antiguo San Mamés y paga un alquiler anual bastante elevado. Así que no se queje.","[194, 465]",['Twitter for Android'],0,0,1,2,1041,[],[],Partido Popular,mención
573,73,jose dominguez,2021-04-17 10:57:32+00:00,1383374062202744833,@populares @IdiazAyuso Los fascistas como tú no pueden dar lecciones de democracia.,"[23, 83]",['Twitter Web App'],0,0,2589,2537,121293,[],[],Partido Popular,mención
574,74,jose dominguez,2021-04-17 10:57:01+00:00,1383373928693846021,"@populares @IdiazAyuso La gorda tiene que leer el discurso sino no sabe qué decir. Cuando entre el gobierno de izquierdas que levanten bien las alfombras. Es la que dejó morir a los ancianos en las Residencias, la que ha traído el paro a Madrid.","[23, 245]",['Twitter Web App'],0,0,2589,2537,121293,[],[],Partido Popular,mención
575,75,Tempo,2021-04-17 10:57:00+00:00,1383373927347486721,"@_PabloFdez_ @bohemio1962 ¿Lo preguntas en serio? El PP lleva gobernando para un grupo muy reducido de gente desde hace más de 30 años. Sus votantes lo aprueban y les votan por ello. Decir obviedades sobre la derecha no va hacer que ganemos, Gobiernan para ricos y los pobres les votan por ello.","[26, 295]",['Twitter Web App'],0,0,817,950,12695,[],[],Partido Popular,mención
576,76,Federación Nacional de Ocio Nocturno,2021-04-17 10:56:59+00:00,1383373920338804742,@populares @IdiazAyuso Vamos 👏,"[23, 30]",['Twitter for iPhone'],0,1,16,107,129,[],[],Partido Popular,mención
577,77,Pelikano,2021-04-17 10:56:49+00:00,1383373878555144202,"@3porciento_3 Lo único que me da miedo es que no creo que el PP deje que la izquierda gane en Madrid y ponga en peligro su plan de llegar al Gobierno, hará cualquier cosa para que esto no pase.
No nos olvidemos que es un partido sin escrúpulos.","[14, 244]",['Twitter for iPhone'],0,0,248,475,35368,[],[],Partido Popular,mención
578,78,Maria Jose,2021-04-17 10:56:40+00:00,1383373843566235649,"El PP también es un recoge nueces. Que cosas. Prefiere pactar con PNV antes que con Vox. Los globalistas
#soloquedavox
#YoconRocioMonasterio
#TeamVox","[0, 149]",['Twitter for Android'],1,1,906,1111,9929,"[{'text': 'soloquedavox', 'indices': [105, 118]}, {'text': 'YoconRocioMonasterio', 'indices': [119, 140]}, {'text': 'TeamVox', 'indices': [141, 149]}]",[],Partido Popular,mención
579,79,La mami de ZP,2021-04-17 10:56:34+00:00,1383373815573483529,"@PODEMOS @PabloIglesias Podemos dice que, si el 4M gana Ayuso en Madrid, nosotr@s, los gays y bolleras vamos a tener miedo de ir cogidos de la mano. Lo dice como si el PP no llevara gobernando más de 25 años en Madrid. Vosotros dais alas a los extremos. 
¿A quién engañais?#AyusoPresidenta","[24, 289]",['Twitter for Android'],0,0,15,43,705,"[{'text': 'AyusoPresidenta', 'indices': [273, 289]}]",[],Partido Popular,mención
580,80,Culiacontecido🇪🇸🇪🇸🇪🇸,2021-04-17 10:56:29+00:00,1383373796132868099,@populares @IdiazAyuso Grande Isabel! Todos contigo!,"[23, 52]",['Twitter for Android'],0,1,43,244,3282,[],[],Partido Popular,mención
581,81,José L. Prieto ∴ ⚖ 𝑨𝒃𝒐𝒈𝒂𝒅𝒐 🇪🇺,2021-04-17 10:56:27+00:00,1383373786024579077,Independencia judicial es para el PP proponer al hooligan actual Consejero de Justicia de IDA como miembro del Consejo General del Poder Judicial.,"[0, 146]",['Twitter for Android'],0,0,2442,273,14250,[],[],Partido Popular,mención
582,82,Sup.AudienciaNacional,2021-04-17 10:56:04+00:00,1383373692369920002,#NewsAN:@PSOE y @UnidasPodemos salvan de nuevo a #Marlaska de la censura del @Congreso_Es por apartar a #PerezDeLosCobos https://t.co/adZtJEvHt8 @epnacional @Sup_Policia @policia @interiorgob @PoderJudicialEs @justiciagob @fiscal_es @guardiacivil @populares @vox_es @Santi_ABASCAL,"[0, 280]",['Twitter for Android'],0,0,721,448,11815,"[{'text': 'NewsAN', 'indices': [0, 7]}, {'text': 'Marlaska', 'indices': [49, 58]}, {'text': 'PerezDeLosCobos', 'indices': [104, 120]}]","[{'url': 'https://t.co/adZtJEvHt8', 'expanded_url': 'https://www.europapress.es/nacional/noticia-psoe-podemos-socios-salvan-otra-vez-marlaska-ser-reprobado-congreso-20210415145320.html', 'display_url': 'europapress.es/nacional/notic…', 'indices': [121, 144]}]",Partido Popular,mención
583,83,David,2021-04-17 10:55:56+00:00,1383373656714215432,"@Holmes_Beatriz @Ikeriribarren_ @eajpnv @SeFutbol @iurkullu @populares @pablocasado_ @TeoGarciaEgea @Aglezterol @PPBizkaia @RaquelGlezDiez @carlosdavidgf @bea_fanjul @karlocantu @aritz_jauregui Estoy muy bien informado. San Mamés es propiedad de la Sociedad San Mames Barria, S. L., cuyos participantes son, en una mayor medida, el Athletic. Luego están Gobierno Vasco y Diputación en participaciones parejas. Y, finalmente, está el Ayuntamiento de Bilbao.","[194, 456]",['Twitter for Android'],0,0,1,2,1041,[],[],Partido Popular,mención
584,84,Christian Oliva,2021-04-17 10:55:49+00:00,1383373628880809989,"Partidos políticos normales @populares @PSOE @PODEMOS @CiudadanosCs @MasPais_Es ... Dónde puedo ver en la tele vuestros mítines políticos?? No por nada, sino porque el canal del torito no para de echar los de @vox_es y creo q es buena idea verlos todos https://t.co/7EZrerv8jg","[0, 252]",['Twitter for Android'],0,0,85,50,4836,[],[],Partido Popular,mención
585,85,Sergio Pérez,2021-04-17 10:55:42+00:00,1383373600305025031,@populares @IdiazAyuso Presidenta 👍,"[23, 35]",['Twitter for Android'],1,1,173,329,8596,[],[],Partido Popular,mención
586,86,Jesús Rebolo Peteiro,2021-04-17 10:55:22+00:00,1383373515563225093,@populares @IdiazAyuso Mi madriña ... ¡¡¡ el nivel infantiloide de esta lerda es muy preocupante !!!,"[23, 100]",['Twitter Web App'],0,0,455,663,13801,[],[],Partido Popular,mención
587,87,Criterio Propio 🤖 💙,2021-04-17 10:54:58+00:00,1383373413423599617,"@vicpiriz1975 @FeijooGalicia Ayuso, verá más que respaldada sus medidas, planteamientos, defensa de ideas, principios liberales, propios de la derecha, demostrará que se puede arrasar sin esconder, traicionar esas ideas, principios. Los mismos que todo el PP debería defender al unisono, a partir del 4M","[29, 303]",['Twitter for Android'],0,0,531,556,52063,[],[],Partido Popular,mención
588,88,Miguel Ángel 💜💜💜 🔻🏳️‍🌈◼️,2021-04-17 10:54:56+00:00,1383373406372962307,"@populares @IdiazAyuso Para el nivel que tenéis, entre el ""lanza huesos"" y el del ""Master falso"" si, impresionante que la IDA diga tres frases seguidas.... Jajajaja","[23, 164]",['Twitter for Android'],0,0,1046,1510,16823,[],[],Partido Popular,mención
589,89,Captain S-PAIN,2021-04-17 10:54:31+00:00,1383373302031273986,"@IgnazioRaggio Le acaba de decir a Iglesias “sabemos lo que pasa en tu casa” 
No estamos acostumbrados a un candidato así, hasta hoy el pp eran perritos falderos emasculados estilo Rajoy.","[15, 187]",['Twitter for iPhone'],0,1,2499,2461,64555,[],[],Partido Popular,mención
590,90,Johnny was a good man🇪🇦💚💚,2021-04-17 10:54:04+00:00,1383373189351305217,@mcyava @Motard8559 @populares Me parece que llegan tarde,"[31, 57]",['Twitter for Android'],0,0,3080,3132,53093,[],[],Partido Popular,mención
591,91,Franio 👑 🇮🇱 🔺,2021-04-17 10:54:02+00:00,1383373180702629891,"El @populares llegó a la Junta de #Andalucía y cumplió su palabra de quitar el peaje, ahora, el @PSOE de #Sánchez quiere volver a implantar peajes en todas las autopistas. A ver cómo lo vende la mafia mediática de ""Moncloa Press""
https://t.co/N2iwcuXPYU

https://t.co/30odo8KrMm","[0, 278]",['Twitter Web App'],0,0,3535,3207,116989,"[{'text': 'Andalucía', 'indices': [34, 44]}, {'text': 'Sánchez', 'indices': [105, 113]}]","[{'url': 'https://t.co/N2iwcuXPYU', 'expanded_url': 'https://www.larazon.es/economia/20210417/5ojg2pk2ebg2pcr7j3p4mnog74.html?utm_source=twitter&utm_medium=organic&utm_campaign=lrzn_org_Sa_13_45', 'display_url': 'larazon.es/economia/20210…', 'indices': [230, 253]}, {'url': 'https://t.co/30odo8KrMm', 'expanded_url': 'https://sevilla.abc.es/andalucia/sevi-moreno-reitera-compromiso-liberar-peaje-cadiz-cuando-presidente-junta-201808271327_noticia.html', 'display_url': 'sevilla.abc.es/andalucia/sevi…', 'indices': [255, 278]}]",Partido Popular,mención
592,92,Pelayus Gigia🏛️😸,2021-04-17 10:53:56+00:00,1383373152625913861,@sueldospublicos @CiudadanosCs @populares Portal gubernamental=inutil por definición.,"[42, 85]",['Twitter for Android'],0,1,55,186,1619,[],[],Partido Popular,mención
593,93,Jesús de la cruz 🖤🇪🇸🇪🇺🍊🐍,2021-04-17 10:53:18+00:00,1383372995058487303,"@JPV_Valseca @IdiazAyuso @Cs_Madrid Siempre es el PP, es curioso. 
Pero es una obligación de todos los candidatos sea favorito o no, a la confrontación de proyectos políticos.","[36, 175]",['Twitter for Android'],0,0,13642,15002,176046,[],[],Partido Popular,mención
594,94,Angie´s Spiral🔻,2021-04-17 10:53:17+00:00,1383372990457413637,"@barbaMaria20205 Lo del PSOE en Madrid es la muestra de su pacto de no agresión con el PP.

PPSOE son las manos izda y dcha de las elites en Madrid como centro de la red corrupta general e institucionalizada.

Si se levantaran las alfombras en Madrid casi todos los patriotas salían por patas.","[17, 293]",['Twitter Web App'],0,1,802,903,10567,[],[],Partido Popular,mención
595,95,Isabel Dáz Ayuso ᶠᵃᵏᵉ,2021-04-17 10:52:55+00:00,1383372899352866818,"@populares @IdiazAyuso Yo tenía la ""Operación Bicho"".

Gestionando.","[23, 67]",['Twitter Web App'],0,0,440,878,1353,[],[],Partido Popular,mención
596,96,Eduardo Loren García,2021-04-17 10:52:52+00:00,1383372883888459777,"🗳️ ""Madrid corre hoy el riesgo de convertirse en la capital de la ultraderecha en nuestro país. No solo por la posible inclusión de Vox en un hipotético Gobierno de Ayuso, sino por la infiltración del discurso ultra en el PP""
✍️El estreno de @Santi__Rivero
https://t.co/0WSoBXoTBv","[0, 280]",['Twitter Web App'],1,2,3985,2549,84660,[],"[{'url': 'https://t.co/0WSoBXoTBv', 'expanded_url': 'https://www.huffingtonpost.es/entry/4-m-votar-en-defensa-propia_es_60770815e4b01654bb79302d', 'display_url': 'huffingtonpost.es/entry/4-m-vota…', 'indices': [257, 280]}]",Partido Popular,mención
597,97,Residents Corner,2021-04-17 10:52:37+00:00,1383372823209472003,"Necesitamos un gob decente en Madrid. En los 26ã, el PP gobernó por las élites dejando atrás a la mayoría.Ayuso no aprobó una sola ley durante su mandato - Moreno:Necesitamos una Ley d Igualdad/Diversidad para eradicar el tema dl racismo q la gente está experimentando-Mbayé:GB👇F","[0, 279]",['Twitter for Android'],0,0,4066,4382,16312,[],[],Partido Popular,mención
598,98,Jorge Zuazola,2021-04-17 10:52:29+00:00,1383372788237361155,@PalmeiroRicardo @carlosdavidgf @Tonicanto1 @SeFutbol @PPVasco @populares @RaquelGlezDiez @javier_merino @carlositurgaiz @pablocasado_ @TeoGarciaEgea @bea_fanjul @EdurneUriarte @PPmasCs @PPBizkaia a los Sabinos endebles se os ve el plúmero,"[197, 239]",['Twitter Web App'],0,0,1705,4909,147048,[],[],Partido Popular,mención
599,99,Es queee... 🔻🏴‍☠️,2021-04-17 10:52:19+00:00,1383372749540790283,"@Tonicanto1 Sabía que eras una miseria de político, pero esto deja bien claro por qué sigues en la política. Sólo vales para mentir. Encajarás bien en el PP... Cuando puedas presentarte.","[12, 186]",['Twitter for Android'],0,0,712,864,10747,[],[],Partido Popular,mención
600,0,kiyo que? ۞,2021-04-17 11:06:11+00:00,1383376236513169409,"@rosadiezglez @PSOE @PODEMOS @MasMadridCM Los madrileños que quieran, Salud, vivir, reparto equitativo de la riqueza, castigar la corrupción, educación pública de calidad, que voten a @PODEMOS @PSOE @MasMadrid__","[42, 211]",['Twitter for iPhone'],0,0,54,224,1832,[],[],PSOE,mención
601,1,Jose García Buitrón,2021-04-17 11:05:28+00:00,1383376057269592070,"Si en Madrid no gana PP/VOX, Gabilondo abrirá crisis en el PSOE. Porque va a pretender ser Presidente con el apoyo de UP dejándolos fuera del gobierno. Lo mismo que pretendió Pedro Sánchez. Lo veo venir. Si UP antes no se doblegó, ahora, menos. Pues eso, que gobierne con Ayuso.","[0, 278]",['Twitter Web App'],0,1,23157,20950,42288,[],[],PSOE,mención
602,2,the punisher,2021-04-17 11:05:26+00:00,1383376050294456320,"@PSOE @equipoGabilondo Para estos el progresismo es 5000000 de parados, 100.000 muertos un 45% de paro juvenil la mayor deuda de la historia y la peor economía de los países desarrollados","[23, 187]",['Twitter for iPhone'],0,0,167,183,35548,[],[],PSOE,mención
603,3,Alfonso Cordero,2021-04-17 11:05:15+00:00,1383376001330155520,"@PSOE @equipoGabilondo Por favor, dejen de hacer el ridículo con la salud.
En 2018 el grado de satisfacción de los usuarios estaba por encima de la media.
4 hospitales entre los 5 mejores de España, 6 entre los 10.
Menos listas de espera.
Ya quisiéramos eso en Andalucía.
https://t.co/7s0lkX4LAU","[23, 295]",['Twitter Web App'],0,0,212,222,9548,[],"[{'url': 'https://t.co/7s0lkX4LAU', 'expanded_url': 'https://twitter.com/velardedaoiz2/status/1383125802045296644?s=20', 'display_url': 'twitter.com/velardedaoiz2/…', 'indices': [272, 295]}]",PSOE,mención
604,4,R. Martínez,2021-04-17 11:05:12+00:00,1383375989078511625,"@telephoneOD @HablamosE @Theo_Anrochte
PP también por desgracia. ¿Y q partido + se suma a la lista catalanista o indepes d otros grupos? Vergüenza tenía q darles, @sanchezcastejon @carmencalvo_ @PSOE  y a todos aquellos q presumen de 1🇪🇦demócrata libre. +lenguas tenemos q solo el 3linguïsmo.","[13, 292]",['Twitter for Android'],0,0,56,25,3363,[],[],PSOE,mención
605,5,PP Comunidad de Madrid,2021-04-17 11:04:53+00:00,1383375911140028420,"Los @populares construimos el hospital de Villalba y otros 13 hospitales públicos. Y el PSOE dijo no. 

¿Qué le hubiéramos dicho a las 1.451 personas de la sierra de Madrid que han sido atendidas ahí por COVID-19? 

Javier Fernández-Lasquetty en Collado Villalba. #YoConAyuso https://t.co/Nyd4Bcg0Xz","[0, 275]",['Twitter for iPhone'],0,4,120304,5826,94337,"[{'text': 'YoConAyuso', 'indices': [264, 275]}]",[],PSOE,mención
606,6,María Garcia,2021-04-17 11:04:42+00:00,1383375863224274944,"@pablocasado_ @elmundoes @abc_es @okdiario La Democracia plena en el reino Borbón , imposible decirlo mas claro https://t.co/tqlxgr08k2  
@PSOE
@populares
@abc_es
@COPE
@el_pais
@La_SER
@elmundoes
@laSextaTV
@pablocasado_
@anarosaq
@antena3com
 @VicenteVallesTV
 @susannagriso
@El_Hormiguero
Ayuso otra rana DELINCUENTE","[43, 319]",['Twitter Web App'],0,0,12169,6677,713153,[],"[{'url': 'https://t.co/tqlxgr08k2', 'expanded_url': 'https://twitter.com/Yo_Soy_Asin/status/1383311712611274755', 'display_url': 'twitter.com/Yo_Soy_Asin/st…', 'indices': [112, 135]}]",PSOE,mención
